offset,tt,src_easting_original,src_northing_original,src_elevation,rec_easting_original,rec_northing_original,rec_elevation,src_easting,src_northing,rec_easting,rec_northing,src_name,rec_name
189.38,0.26689999999999997,2702211.29,1172778.71,2209.33,2702278.58,1172955.73,2267.73,1011.2900000000373,1278.7099999999627,1078.5800000000745,1455.7299999999814,1011_1279,1079_1456
189.42,,2702595.07,1172938.85,2263.52,2702405.71,1172934.08,2249.79,1395.0699999998324,1438.8500000000931,1205.7099999999627,1434.0800000000745,1395_1439,1206_1434
189.52,0.26837,2702211.29,1172778.71,2209.33,2702112.330002,1172617.0800018,2090.98,1011.2900000000373,1278.7099999999627,912.3300020000897,1117.0800018000882,1011_1279, 912_1117
189.53,0.12631,2701794.130005,1172053.4899902,1750.74,2701695.600006,1171891.5800171,1644.18,594.1300050001591,553.4899901999161,495.6000060001388,391.5800171000883, 594_ 553, 496_ 392
189.54,0.22094,2702153.959999,1172681.68,2138.66,2702056.57,1172519.0699997,2033.39,953.959999000188,1181.6799999999348,856.5699999998324,1019.0699996999465, 954_1182, 857_1019
189.61,0.13451,2701762.579987,1172003.8699951,1716.71,2701833.639999,1172179.6600037,1803.95,562.5799870002083,503.86999509995803,633.6399989998899,679.6600037000608, 563_ 504, 634_ 680
189.81,0.20869,2702196.5,1172930.82,2247.7,2702006.739998,1172926.58,2214.98,996.5,1430.8200000000652,806.7399980002083,1426.5800000000745, 996_1431, 807_1427
189.98,,2702317.08,1172938.7,2260.32,2702506.06,1172958.21,2263.31,1117.0800000000745,1438.6999999999534,1306.0600000000559,1458.2099999999627,1117_1439,1306_1458
190.03,0.2319,2702070.61,1172537.8499985,2047.74,2701974.349998,1172374.0,1933.18,870.6099999998696,1037.8499984999653,774.3499980000779,874.0, 871_1038, 774_ 874
190.1,0.22751,2702368.15,1172938.37,2250.13,2702178.28,1172928.95,2246.74,1168.1499999999069,1438.3700000001118,978.2799999997951,1428.9499999999534,1168_1438, 978_1429
190.28,0.21862,2701986.589996,1172391.8699951,1946.76,2702057.360001,1172568.5,2063.32,786.5899959998205,891.869995099958,857.3600010001101,1068.5, 787_ 892, 857_1068
190.4,0.2665,2702099.559999,1172586.6999998,2073.61,2702001.779999,1172423.3300018,1964.24,899.5599989998154,1086.699999799952,801.7799990000203,923.3300018000882, 900_1087, 802_ 923
190.45,0.25208,2702240.51,1172828.18,2226.41,2702141.970001,1172665.1999969,2123.76,1040.5099999997765,1328.1799999999348,941.9700009999797,1165.1999969000462,1041_1328, 942_1165
190.47,0.25196,2702174.029999,1172736.72,2177.18,2702085.27,1172568.1999998,2066.08,974.0299990000203,1236.719999999972,885.2700000000186,1068.199999799952, 974_1237, 885_1068
190.58,0.20475,2702145.699997,1172935.61,2243.58,2702335.24,1172955.52,2263.94,945.6999969999306,1435.6100000001024,1135.2400000002235,1455.5200000000186, 946_1436,1135_1456
190.68,0.22797,2702041.43,1172488.1299973,2012.52,2702112.779999,1172664.9599991,2121.08,841.4300000001676,988.1299972999841,912.7799990000203,1164.9599991000723, 841_ 988, 913_1165
190.86,0.11858,2701733.420013,1171957.4400024,1687.45,2701807.23999,1172133.4500122,1771.63,533.4200129997917,457.4400023999624,607.2399900001474,633.4500122000463, 533_ 457, 607_ 633
191.0,0.16587000000000002,2701903.330002,1172251.4500122,1854.75,2701806.899994,1172086.5799866,1761.32,703.3300020000897,751.4500122000463,606.8999939998612,586.5799865999725, 703_ 751, 607_ 587
191.12,0.14374,2701866.809998,1172190.6000061,1815.96,2701752.899994,1172037.1400146,1727.92,666.8099980000407,690.6000061000232,552.8999939998612,537.1400146000087, 667_ 691, 553_ 537
191.13,0.1658,2702425.87,1172937.75,2250.32,2702234.93,1172929.27,2251.77,1225.8700000001118,1437.75,1034.9300000001676,1429.2700000000186,1226_1438,1035_1429
191.33,0.23949,2701957.400002,1172340.5599976,1910.46,2702027.139999,1172518.7299995,2026.82,757.4000019999221,840.5599976000376,827.1399989998899,1018.729999500094, 757_ 841, 827_1019
191.74,0.1598,2702258.74,1172937.88,2259.67,2702449.47,1172957.53,2260.28,1058.7400000002235,1437.8799999998882,1249.470000000205,1457.530000000028,1059_1438,1249_1458
192.33,0.22881,2702323.54,1172975.8,2271.06,2702224.83,1172810.73,2227.56,1123.5400000000373,1475.8000000000466,1024.8300000000745,1310.7299999999814,1124_1476,1025_1311
192.36,0.19236,2701844.809998,1172148.25,1795.42,2701917.279999,1172326.4400024,1900.69,644.8099980000407,648.25,717.2799990000203,826.4400023999624, 645_ 648, 717_ 826
192.46,0.11315,2701647.559998,1171813.8499756,1594.16,2701723.329987,1171990.7700195,1693.07,447.55999800004065,313.84997559990734,523.3299870002083,490.7700195000507, 448_ 314, 523_ 491
193.12,0.19149000000000002,2702425.87,1172937.75,2250.32,2702617.67,1172960.27,2272.08,1225.8700000001118,1437.75,1417.6699999999255,1460.2700000000186,1226_1438,1418_1460
193.34,0.27638999999999997,2702349.85,1173024.38,2274.19,2702251.29,1172858.05,2230.17,1149.8500000000931,1524.3799999998882,1051.2900000000373,1358.0500000000466,1150_1524,1051_1358
193.66,0.19075999999999999,2702929.54,1172940.78,2285.34,2702737.27,1172963.93,2302.48,1729.5400000000373,1440.780000000028,1537.2700000000186,1463.9299999999348,1730_1441,1537_1464
194.19,0.11087000000000001,2701706.309998,1171905.3699951,1654.35,2701778.470001,1172085.6499939,1754.95,506.30999800004065,405.36999509995803,578.4700009999797,585.6499938999768, 506_ 405, 578_ 586
194.84,0.21619,2702258.74,1172937.88,2259.67,2702064.18,1172927.5,2223.54,1058.7400000002235,1437.8799999998882,864.1800000001676,1427.5,1059_1438, 864_1428
196.38,0.24414,2702145.699997,1172935.61,2243.58,2701949.570007,1172925.66,2205.37,945.6999969999306,1435.6100000001024,749.5700070001185,1425.6599999999162, 946_1436, 750_1426
196.45,0.22278,2701923.559998,1172938.77,2199.99,2702119.82,1172930.05,2233.7,723.5599980000407,1438.7700000000186,919.8199999998324,1430.0500000000466, 724_1439, 920_1430
197.15,0.22805,2701810.019989,1172939.62,2166.88,2702006.739998,1172926.58,2214.98,610.0199890001677,1439.6200000001118,806.7399980002083,1426.5800000000745, 610_1440, 807_1427
197.18,0.20394,2702874.94,1172937.83,2289.76,2702679.22,1172961.79,2293.09,1674.9399999999441,1437.8300000000745,1479.220000000205,1461.7900000000373,1675_1438,1479_1462
197.41,,2702368.15,1172938.37,2250.13,2702564.48,1172958.98,2266.23,1168.1499999999069,1438.3700000001118,1364.4799999999814,1458.9799999999814,1168_1438,1364_1459
197.45,0.20556,2702317.08,1172938.7,2260.32,2702119.82,1172930.05,2233.7,1117.0800000000745,1438.6999999999534,919.8199999998324,1430.0500000000466,1117_1439, 920_1430
197.78,0.20018,2702196.5,1172930.82,2247.7,2702392.59,1172956.61,2259.23,996.5,1430.8200000000652,1192.589999999851,1456.6100000001024, 996_1431,1193_1457
198.08,0.26764,2701903.330002,1172251.4500122,1854.75,2702001.779999,1172423.3300018,1964.24,703.3300020000897,751.4500122000463,801.7799990000203,923.3300018000882, 703_ 751, 802_ 923
198.51,,2702482.05,1172938.8,2252.25,2702679.22,1172961.79,2293.09,1282.0499999998137,1438.8000000000466,1479.220000000205,1461.7900000000373,1282_1439,1479_1462
198.73,0.21788,2702265.08,1172876.49,2236.29,2702361.13,1173050.47,2284.35,1065.0800000000745,1376.4899999999907,1161.1299999998882,1550.469999999972,1065_1376,1161_1550
198.8,,2701865.770004,1172939.88,2179.24,2702064.18,1172927.5,2223.54,665.7700040000491,1439.8799999998882,864.1800000001676,1427.5, 666_1440, 864_1428
198.89,0.12972999999999998,2701844.809998,1172148.25,1795.42,2701723.329987,1171990.7700195,1693.07,644.8099980000407,648.25,523.3299870002083,490.7700195000507, 645_ 648, 523_ 491
198.89,0.24243,2702240.51,1172828.18,2226.41,2702335.16,1173003.11,2271.69,1040.5099999997765,1328.1799999999348,1135.160000000149,1503.1100000001024,1041_1328,1135_1503
199.67,0.22790000000000002,2701866.809998,1172190.6000061,1815.96,2701945.899994,1172373.9400024,1933.26,666.8099980000407,690.6000061000232,745.8999939998612,873.9400023999624, 667_ 691, 746_ 874
199.7,0.11539,2701617.309998,1171755.4000244,1566.17,2701694.690002,1171939.5,1658.95,417.30999800004065,255.40002440009266,494.69000199995935,439.5, 417_ 255, 495_ 440
199.93,0.23254,2702091.33,1172937.71,2230.38,2701891.929993,1172923.1,2186.38,891.3300000000745,1437.7099999999627,691.9299929998815,1423.1000000000931, 891_1438, 692_1423
200.3,0.26655,2702174.029999,1172736.72,2177.18,2702280.46,1172906.41,2250.42,974.0299990000203,1236.719999999972,1080.4599999999627,1406.4099999999162, 974_1237,1080_1406
200.35,,2702034.740002,1172938.39,2220.1,2701835.130005,1172921.22,2172.31,834.7400019997731,1438.3899999998976,635.1300050001591,1421.219999999972, 835_1438, 635_1421
200.4,0.22130000000000002,2702034.740002,1172938.39,2220.1,2702234.93,1172929.27,2251.77,834.7400019997731,1438.3899999998976,1034.9300000001676,1429.2700000000186, 835_1438,1035_1429
200.58,,2702538.21,1172939.27,2255.81,2702737.27,1172963.93,2302.48,1338.2099999999627,1439.2700000000186,1537.2700000000186,1463.9299999999348,1338_1439,1537_1464
200.67,0.12248,2701680.690002,1171863.0999756,1625.16,2701779.410004,1172037.8099976,1739.7,480.69000199995935,363.09997559990734,579.4100040001795,537.8099976000376, 481_ 363, 579_ 538
200.79,0.27376,2702211.29,1172778.71,2209.33,2702306.12,1172955.69,2270.57,1011.2900000000373,1278.7099999999627,1106.1200000001118,1455.6899999999441,1011_1279,1106_1456
200.83,0.23068,2702764.17,1172937.64,2291.74,2702564.48,1172958.98,2266.23,1564.1699999999255,1437.6399999998976,1364.4799999999814,1458.9799999999814,1564_1438,1364_1459
200.84,0.12656,2701762.579987,1172003.8699951,1716.71,2701640.200012,1171844.6199951,1600.72,562.5799870002083,503.86999509995803,440.200011999812,344.61999509995803, 563_ 504, 440_ 345
201.29,0.21671,2701977.199997,1172938.14,2216.54,2702178.28,1172928.95,2246.74,777.1999969999306,1438.1399999998976,978.2799999997951,1428.9499999999534, 777_1438, 978_1429
201.37,,2701794.130005,1172053.4899902,1750.74,2701890.839996,1172230.1199951,1840.42,594.1300050001591,553.4899901999161,690.8399959998205,730.119995099958, 594_ 553, 691_ 730
201.43,0.17953,2701820.700012,1172102.5400085,1769.89,2701918.839996,1172278.4400024,1870.96,620.700011999812,602.5400084999856,718.8399959998205,778.4400023999624, 621_ 603, 719_ 778
201.44,0.24421,2702153.959999,1172681.68,2138.66,2702251.29,1172858.05,2230.17,953.959999000188,1181.6799999999348,1051.2900000000373,1358.0500000000466, 954_1182,1051_1358
201.79,0.21697999999999998,2702091.33,1172937.71,2230.38,2702293.0,1172930.73,2261.99,891.3300000000745,1437.7099999999627,1093.0,1430.7299999999814, 891_1438,1093_1431
201.82,0.24621,2702014.110001,1172440.7700043,1978.09,2702112.330002,1172617.0800018,2090.98,814.1100010001101,940.770004299935,912.3300020000897,1117.0800018000882, 814_ 941, 912_1117
201.9,0.2105,2702070.61,1172537.8499985,2047.74,2702168.440002,1172714.47,2163.28,870.6099999998696,1037.8499984999653,968.4400019999593,1214.469999999972, 871_1038, 968_1214
202.06,0.22535,2701986.589996,1172391.8699951,1946.76,2702085.27,1172568.1999998,2066.08,786.5899959998205,891.869995099958,885.2700000000186,1068.199999799952, 787_ 892, 885_1068
202.42,0.26591000000000004,2701922.860001,1172301.2000122,1883.35,2702030.549999,1172472.5999985,2000.59,722.8600010001101,801.2000122000463,830.549999000039,972.5999984999653, 723_ 801, 831_ 973
202.59,0.23318,2702651.16,1172938.45,2279.58,2702449.47,1172957.53,2260.28,1451.160000000149,1438.4499999999534,1249.470000000205,1457.530000000028,1451_1438,1249_1458
202.63,0.15741999999999998,2701866.809998,1172190.6000061,1815.96,2701765.130005,1172015.3300171,1722.61,666.8099980000407,690.6000061000232,565.1300050001591,515.3300171000883, 667_ 691, 565_ 515
202.67,0.19688999999999998,2702819.13,1172938.19,2289.82,2702617.67,1172960.27,2272.08,1619.1299999998882,1438.1899999999441,1417.6699999999255,1460.2700000000186,1619_1438,1418_1460
202.83,0.26356,2702126.029999,1172633.5900002,2101.59,2702224.83,1172810.73,2227.56,926.0299990000203,1133.5900002000853,1024.8300000000745,1310.7299999999814, 926_1134,1025_1311
202.92,0.12703,2701733.420013,1171957.4400024,1687.45,2701611.869995,1171794.9500122,1571.7,533.4200129997917,457.4400023999624,411.86999499984086,294.95001220004633, 533_ 457, 412_ 295
202.99,0.19586,2701957.400002,1172340.5599976,1910.46,2701833.639999,1172179.6600037,1803.95,757.4000019999221,840.5599976000376,633.6399989998899,679.6600037000608, 757_ 841, 634_ 680
203.2,0.2251,2702708.11,1172936.64,2288.94,2702506.06,1172958.21,2263.31,1508.1099999998696,1436.6399999998976,1306.0600000000559,1458.2099999999627,1508_1437,1306_1458
203.26,,2702595.07,1172938.85,2263.52,2702392.59,1172956.61,2259.23,1395.0699999998324,1438.8500000000931,1192.589999999851,1456.6100000001024,1395_1439,1193_1457
203.27,0.13319999999999999,2701733.420013,1171957.4400024,1687.45,2701835.089996,1172133.4599915,1783.09,533.4200129997917,457.4400023999624,635.0899959998205,633.4599915000144, 533_ 457, 635_ 633
203.62,,2702538.21,1172939.27,2255.81,2702335.24,1172955.52,2263.94,1338.2099999999627,1439.2700000000186,1135.2400000002235,1455.5200000000186,1338_1439,1135_1456
203.62,0.22421000000000002,2702041.43,1172488.1299973,2012.52,2702141.970001,1172665.1999969,2123.76,841.4300000001676,988.1299972999841,941.9700009999797,1165.1999969000462, 841_ 988, 942_1165
203.66,0.20887,2702145.699997,1172935.61,2243.58,2702349.33,1172932.34,2246.88,945.6999969999306,1435.6100000001024,1149.3300000000745,1432.3400000000838, 946_1436,1149_1432
203.74,0.16967,2701922.860001,1172301.2000122,1883.35,2701807.23999,1172133.4500122,1771.63,722.8600010001101,801.2000122000463,607.2399900001474,633.4500122000463, 723_ 801, 607_ 633
203.86,0.22785,2702041.43,1172488.1299973,2012.52,2701917.279999,1172326.4400024,1900.69,841.4300000001676,988.1299972999841,717.2799990000203,826.4400023999624, 841_ 988, 717_ 826
203.91,0.12195,2701647.559998,1171813.8499756,1594.16,2701751.700012,1171989.1599731,1706.44,447.55999800004065,313.84997559990734,551.700011999812,489.1599731000606, 448_ 314, 552_ 489
203.93,0.2149,2702126.029999,1172633.5900002,2101.59,2702001.389999,1172472.1800003,1992.26,926.0299990000203,1133.5900002000853,801.3899989998899,972.1800003000535, 926_1134, 801_ 972
204.17,,2702482.05,1172938.8,2252.25,2702278.58,1172955.73,2267.73,1282.0499999998137,1438.8000000000466,1078.5800000000745,1455.7299999999814,1282_1439,1079_1456
204.21,0.24736000000000002,2701957.400002,1172340.5599976,1910.46,2702056.57,1172519.0699997,2033.39,757.4000019999221,840.5599976000376,856.5699999998324,1019.0699996999465, 757_ 841, 857_1019
204.35,0.21206999999999998,2701986.589996,1172391.8699951,1946.76,2701862.080002,1172229.8299866,1834.32,786.5899959998205,891.869995099958,662.0800020000897,729.8299865999725, 787_ 892, 662_ 730
204.53,,2702317.08,1172938.7,2260.32,2702521.57,1172934.52,2253.59,1117.0800000000745,1438.6999999999534,1321.5699999998324,1434.5200000000186,1117_1439,1322_1435
204.68,0.23409,2702014.110001,1172440.7700043,1978.09,2701889.850006,1172278.1199951,1869.07,814.1100010001101,940.770004299935,689.8500060001388,778.119995099958, 814_ 941, 690_ 778
204.72,0.25816,2702174.029999,1172736.72,2177.18,2702057.360001,1172568.5,2063.32,974.0299990000203,1236.719999999972,857.3600010001101,1068.5, 974_1237, 857_1068
205.0,0.15569999999999998,2701762.579987,1172003.8699951,1716.71,2701863.119995,1172182.519989,1815.15,562.5799870002083,503.86999509995803,663.1199949998409,682.5199889999349, 563_ 504, 663_ 683
205.07,0.21051,2702196.5,1172930.82,2247.7,2701992.260002,1172949.24,2220.39,996.5,1430.8200000000652,792.2600019997917,1449.2399999999907, 996_1431, 792_1449
205.14,0.19669,2701844.809998,1172148.25,1795.42,2701945.860001,1172326.7799988,1900.63,644.8099980000407,648.25,745.8600010001101,826.7799988000188, 645_ 648, 746_ 827
205.31,0.23468,2702265.08,1172876.49,2236.29,2702139.650002,1172713.95,2157.4,1065.0800000000745,1376.4899999999907,939.6500019999221,1213.9499999999534,1065_1376, 940_1214
205.43,,2702368.15,1172938.37,2250.13,2702163.269997,1172953.42,2252.88,1168.1499999999069,1438.3700000001118,963.2699970002286,1453.4199999999255,1168_1438, 963_1453
205.65,0.17759,2702425.87,1172937.75,2250.32,2702220.92,1172954.76,2256.0,1225.8700000001118,1437.75,1020.9199999999255,1454.7600000000093,1226_1438,1021_1455
205.65,0.16031,2702258.74,1172937.88,2259.67,2702464.33,1172932.86,2248.29,1058.7400000002235,1437.8799999998882,1264.3300000000745,1432.8600000001024,1059_1438,1264_1433
205.84,0.1362,2701794.130005,1172053.4899902,1750.74,2701666.73999,1171891.7999878,1629.6,594.1300050001591,553.4899901999161,466.7399900001474,391.79998779995367, 594_ 553, 467_ 392
205.96,0.23306,2702070.61,1172537.8499985,2047.74,2701945.899994,1172373.9400024,1933.26,870.6099999998696,1037.8499984999653,745.8999939998612,873.9400023999624, 871_1038, 746_ 874
206.06,0.12076,2701820.700012,1172102.5400085,1769.89,2701694.690002,1171939.5,1658.95,620.700011999812,602.5400084999856,494.69000199995935,439.5, 621_ 603, 495_ 440
206.2,0.23021,2702099.559999,1172586.6999998,2073.61,2701973.690002,1172423.3699951,1961.11,899.5599989998154,1086.699999799952,773.6900019999593,923.369995099958, 900_1087, 774_ 923
206.48,0.22773,2702153.959999,1172681.68,2138.66,2702027.139999,1172518.7299995,2026.82,953.959999000188,1181.6799999999348,827.1399989998899,1018.729999500094, 954_1182, 827_1019
206.5,0.27832,2702211.29,1172778.71,2209.33,2702083.68,1172616.3600006,2089.99,1011.2900000000373,1278.7099999999627,883.6800000001676,1116.360000600107,1011_1279, 884_1116
207.26,0.11624,2701706.309998,1171905.3699951,1654.35,2701806.899994,1172086.5799866,1761.32,506.30999800004065,405.36999509995803,606.8999939998612,586.5799865999725, 506_ 405, 607_ 587
207.26,0.28264,2702240.51,1172828.18,2226.41,2702112.779999,1172664.9599991,2121.08,1040.5099999997765,1328.1799999999348,912.7799990000203,1164.9599991000723,1041_1328, 913_1165
207.56,0.17061,2701903.330002,1172251.4500122,1854.75,2701778.470001,1172085.6499939,1754.95,703.3300020000897,751.4500122000463,578.4700009999797,585.6499938999768, 703_ 751, 578_ 586
207.82,0.19934000000000002,2702764.17,1172937.64,2291.74,2702971.99,1172938.18,2277.26,1564.1699999999255,1437.6399999998976,1771.9900000002235,1438.1799999999348,1564_1438,1772_1438
208.56,0.22696,2701977.199997,1172938.14,2216.54,2701769.100006,1172951.99,2142.34,777.1999969999306,1438.1399999998976,569.1000060001388,1451.9899999999907, 777_1438, 569_1452
208.62,0.22013,2702708.11,1172936.64,2288.94,2702916.72,1172938.12,2283.95,1508.1099999998696,1436.6399999998976,1716.720000000205,1438.1200000001118,1508_1437,1717_1438
