station_number,northing_original,easting_original,elevation,easting,northing
954,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
955,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
956,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
957,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
958,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
959,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
960,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
961,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
962,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
963,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
964,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
965,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
966,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
967,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
968,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
969,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
970,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
971,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
972,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
973,1173319.187,2702956.661,2277.089,1756.6609999998473,1819.186999999918
974,1173318.44164807,2702956.17101288,2277.448527897,1756.171012879815,1818.441648070002
975,1173317.69629614,2702955.68102575,2277.80805579399,1755.6810257500038,1817.696296140086
976,1173316.95094421,2702955.19103863,2278.16758369099,1755.1910386299714,1816.950944209937
977,1173316.20559227,2702954.7010515,2278.52711158798,1754.7010515001602,1816.2055922700092
978,1173315.46024034,2702954.21106438,2278.88663948498,1754.211064380128,1815.4602403400932
979,1173314.71488841,2702953.72107725,2279.24616738197,1753.721077249851,1814.7148884099443
980,1173313.96953648,2702953.23109013,2279.60569527897,1753.2310901298188,1813.9695364800282
981,1173313.22418455,2702952.741103,2279.96522317597,1752.7411030000076,1813.224184550112
982,1173312.47883262,2702952.25111588,2280.32475107296,1752.2511158799753,1812.4788326199632
983,1173311.73348069,2702951.76112876,2280.68427896996,1751.761128759943,1811.7334806900471
984,1173310.98812876,2702951.27114163,2281.04380686695,1751.2711416301318,1810.9881287598982
985,1173310.24277682,2702950.78115451,2281.40333476395,1750.7811545100994,1810.2427768199705
986,1173309.49742489,2702950.29116738,2281.76286266094,1750.2911673798226,1809.4974248900544
987,1173308.75207296,2702949.80118026,2282.12239055794,1749.8011802597903,1808.7520729599055
988,1173308.00672103,2702949.31119313,2282.48191845494,1749.311193129979,1808.0067210299894
989,1173307.2613691,2702948.82120601,2282.84144635193,1748.8212060099468,1807.2613691000734
990,1173306.51601717,2702948.33121888,2283.20097424893,1748.3312188801356,1806.5160171699245
991,1173305.77066524,2702947.84123176,2283.56050214592,1747.8412317601033,1805.7706652400084
992,1173305.0253133,2702947.35124464,2283.92003004292,1747.351244640071,1805.0253133000806
993,1173304.27996137,2702946.86125751,2284.27955793991,1746.861257509794,1804.2799613699317
994,1173303.53460944,2702946.37127039,2284.63908583691,1746.3712703902274,1803.5346094400156
995,1173302.78925751,2702945.88128326,2284.99861373391,1745.8812832599506,1802.7892575100996
996,1173302.04390558,2702945.39129614,2285.3581416309,1745.3912961399183,1802.0439055799507
997,1173301.29855365,2702944.90130901,2285.7176695279,1744.901309010107,1801.2985536500346
998,1173300.55320172,2702944.41132189,2286.07719742489,1744.4113218900748,1800.5532017198857
999,1173299.80784979,2702943.92133476,2286.43672532189,1743.921334759798,1799.8078497899696
1000,1173299.06249785,2702943.43134764,2286.79625321888,1743.4313476402313,1799.0624978500418
1001,1173298.31714592,2702942.94136051,2287.15578111588,1742.9413605099544,1798.317145919893
1002,1173297.57179399,2702942.45137339,2287.51530901288,1742.451373389922,1797.5717939899769
1003,1173296.82644206,2702941.96138627,2287.87483690987,1741.9613862698898,1796.8264420600608
1004,1173296.08109013,2702941.47139914,2288.23436480687,1741.4713991400786,1796.081090129912
1005,1173295.3357382,2702940.98141202,2288.59389270386,1740.9814120200463,1795.3357381999958
1006,1173294.59038627,2702940.49142489,2288.95342060086,1740.4914248897694,1794.5903862700798
1007,1173293.84503433,2702940.00143777,2289.31294849785,1740.0014377702028,1793.8450343299191
1008,1173293.0996824,2702939.51145064,2289.67247639485,1739.511450639926,1793.099682400003
1009,1173292.35433047,2702939.02146352,2290.03200429185,1739.0214635198936,1792.354330470087
1010,1173291.60897854,2702938.53147639,2290.39153218884,1738.5314763900824,1791.608978539938
1011,1173290.86362661,2702938.04148927,2290.75106008584,1738.04148927005,1790.863626610022
1012,1173290.11827468,2702937.55150215,2291.11058798283,1737.5515021500178,1790.118274680106
1013,1173289.37292275,2702937.06151502,2291.47011587983,1737.0615150202066,1789.372922749957
1014,1173288.62757082,2702936.5715279,2291.82964377682,1736.5715279001743,1788.627570820041
1015,1173287.88221888,2702936.08154077,2292.18917167382,1736.0815407698974,1787.8822188801132
1016,1173287.13686695,2702935.59155365,2292.54869957082,1735.591553649865,1787.1368669499643
1017,1173286.39151502,2702935.10156652,2292.90822746781,1735.101566520054,1786.3915150200482
1018,1173285.64616309,2702934.6115794,2293.26775536481,1734.6115794000216,1785.6461630898993
1019,1173284.90081116,2702934.12159227,2293.6272832618,1734.1215922702104,1784.9008111599833
1020,1173284.15545923,2702933.63160515,2293.9868111588,1733.631605150178,1784.1554592300672
1021,1173283.4101073,2702933.14161803,2294.34633905579,1733.1416180301458,1783.4101072999183
1022,1173282.66475536,2702932.6516309,2294.70586695279,1732.651630899869,1782.6647553599905
1023,1173281.91940343,2702932.16164378,2295.06539484979,1732.1616437798366,1781.9194034300745
1024,1173281.1740515,2702931.67165665,2295.42492274678,1731.6716566500254,1781.1740514999256
1025,1173280.42869957,2702931.18166953,2295.78445064378,1731.181669529993,1780.4286995700095
1026,1173279.68334764,2702930.6916824,2296.14397854077,1730.691682400182,1779.6833476400934
1027,1173278.93799571,2702930.20169528,2296.50350643777,1730.2016952801496,1778.9379957099445
1028,1173278.19264378,2702929.71170815,2296.86303433476,1729.7117081498727,1778.1926437800284
1029,1173277.44729185,2702929.22172103,2297.22256223176,1729.2217210298404,1777.4472918501124
1030,1173276.70193991,2702928.73173391,2297.58209012876,1728.731733909808,1776.7019399099518
1031,1173275.95658798,2702928.24174678,2297.94161802575,1728.241746779997,1775.9565879800357
1032,1173275.21123605,2702927.75175966,2298.30114592275,1727.7517596599646,1775.2112360498868
1033,1173274.46588412,2702927.26177253,2298.66067381974,1727.2617725301534,1774.4658841199707
1034,1173273.72053219,2702926.77178541,2299.02020171674,1726.771785410121,1773.7205321900547
1035,1173272.97518026,2702926.28179828,2299.37972961373,1726.2817982798442,1772.9751802599058
1036,1173272.22982833,2702925.79181116,2299.73925751073,1725.791811159812,1772.2298283299897
1037,1173271.48447639,2702925.30182403,2300.09878540773,1725.3018240300007,1771.484476390062
1038,1173270.73912446,2702924.81183691,2300.45831330472,1724.8118369099684,1770.739124459913
1039,1173269.99377253,2702924.32184979,2300.81784120172,1724.321849789936,1769.993772529997
1040,1173269.2484206,2702923.83186266,2301.17736909871,1723.831862660125,1769.2484206000809
1041,1173268.50306867,2702923.34187554,2301.53689699571,1723.3418755400926,1768.503068669932
1042,1173267.75771674,2702922.85188841,2301.8964248927,1722.8518884098157,1767.757716740016
1043,1173267.01236481,2702922.36190129,2302.2559527897,1722.3619012897834,1767.0123648100998
1044,1173266.26701288,2702921.87191416,2302.6154806867,1721.8719141599722,1766.267012879951
1045,1173265.52166094,2702921.38192704,2302.97500858369,1721.38192703994,1765.5216609400231
1046,1173264.77630901,2702920.89193991,2303.33453648069,1720.8919399101287,1764.776309010107
1047,1173264.03095708,2702920.40195279,2303.69406437768,1720.4019527900964,1764.0309570799582
1048,1173263.28560515,2702919.91196566,2304.05359227468,1719.9119656598195,1763.285605150042
1049,1173262.54025322,2702919.42197854,2304.41312017167,1719.4219785397872,1762.5402532198932
1050,1173261.79490129,2702918.93199142,2304.77264806867,1718.9319914202206,1761.7949012899771
1051,1173261.04954936,2702918.44200429,2305.13217596566,1718.4420042899437,1761.049549360061
1052,1173260.30419742,2702917.95201717,2305.49170386266,1717.9520171699114,1760.3041974199004
1053,1173259.55884549,2702917.46203004,2305.85123175966,1717.4620300401002,1759.5588454899844
1054,1173258.81349356,2702916.97204292,2306.21075965665,1716.972042920068,1758.8134935600683
1055,1173258.06814163,2702916.48205579,2306.57028755365,1716.482055789791,1758.0681416299194
1056,1173257.3227897,2702915.99206867,2306.92981545064,1715.9920686702244,1757.3227897000033
1057,1173256.57743777,2702915.50208155,2307.28934334764,1715.502081550192,1756.5774377700873
1058,1173255.83208584,2702915.01209442,2307.64887124464,1715.0120944199152,1755.8320858399384
1059,1173255.08673391,2702914.5221073,2308.00839914163,1714.522107299883,1755.0867339100223
1060,1173254.34138197,2702914.03212017,2308.36792703863,1714.0321201700717,1754.3413819700945
1061,1173253.59603004,2702913.54213305,2308.72745493562,1713.5421330500394,1753.5960300399456
1062,1173252.85067811,2702913.05214592,2309.08698283262,1713.0521459202282,1752.8506781100295
1063,1173252.10532618,2702912.5621588,2309.44651072961,1712.562158800196,1752.1053261801135
1064,1173251.35997425,2702912.07217167,2309.80603862661,1712.072171669919,1751.3599742499646
1065,1173250.61462232,2702911.58218455,2310.16556652361,1711.5821845498867,1750.6146223200485
1066,1173249.86927039,2702911.09219742,2310.5250944206,1711.0921974200755,1749.8692703898996
1067,1173249.12391846,2702910.6022103,2310.8846223176,1710.6022103000432,1749.1239184599835
1068,1173248.37856652,2702910.11222318,2311.24415021459,1710.112223180011,1748.3785665200558
1069,1173247.63321459,2702909.62223605,2311.60367811159,1709.6222360501997,1747.6332145899069
1070,1173246.88786266,2702909.13224893,2311.96320600858,1709.1322489301674,1746.8878626599908
1071,1173246.14251073,2702908.6422618,2312.32273390558,1708.6422617998905,1746.1425107300747
1072,1173245.3971588,2702908.15227468,2312.68226180258,1708.1522746798582,1745.3971587999258
1073,1173244.65180687,2702907.66228755,2313.04178969957,1707.662287550047,1744.6518068700098
1074,1173243.90645494,2702907.17230043,2313.40131759657,1707.1723004300147,1743.9064549400937
1075,1173243.161103,2702906.6823133,2313.76084549356,1706.6823133002035,1743.161102999933
1076,1173242.41575107,2702906.19232618,2314.12037339056,1706.1923261801712,1742.415751070017
1077,1173241.67039914,2702905.70233906,2314.47990128755,1705.702339060139,1741.670399140101
1078,1173240.92504721,2702905.21235193,2314.83942918455,1705.212351929862,1740.925047209952
1079,1173240.17969528,2702904.72236481,2315.19895708154,1704.7223648098297,1740.179695280036
1080,1173239.43434335,2702904.23237768,2315.55848497854,1704.2323776800185,1739.434343349887
1081,1173238.68899142,2702903.74239056,2315.91801287554,1703.7423905599862,1738.688991419971
1082,1173237.94363948,2702903.25240343,2316.27754077253,1703.252403430175,1737.9436394800432
1083,1173237.19828755,2702902.76241631,2316.63706866953,1702.7624163101427,1737.1982875498943
1084,1173236.45293562,2702902.27242918,2316.99659656652,1702.2724291798659,1736.4529356199782
1085,1173235.70758369,2702901.78244206,2317.35612446352,1701.7824420598336,1735.7075836900622
1086,1173234.96223176,2702901.29245494,2317.71565236051,1701.2924549398012,1734.9622317599133
1087,1173234.21687983,2702900.80246781,2318.07518025751,1700.80246780999,1734.2168798299972
1088,1173233.4715279,2702900.31248069,2318.43470815451,1700.3124806899577,1733.4715279000811
1089,1173232.72617597,2702899.82249356,2318.7942360515,1699.8224935601465,1732.7261759699322
1090,1173231.98082403,2702899.33250644,2319.1537639485,1699.3325064401142,1731.9808240300044
1091,1173231.2354721,2702898.84251931,2319.51329184549,1698.8425193098374,1731.2354721000884
1092,1173230.49012017,2702898.35253219,2319.87281974249,1698.352532189805,1730.4901201699395
1093,1173229.74476824,2702897.86254506,2320.23234763948,1697.8625450599939,1729.7447682400234
1094,1173228.99941631,2702897.37255794,2320.59187553648,1697.3725579399616,1728.9994163101073
1095,1173228.25406438,2702896.88257082,2320.95140343348,1696.8825708199292,1728.2540643799584
1096,1173227.50871245,2702896.39258369,2321.31093133047,1696.392583690118,1727.5087124500424
1097,1173226.76336052,2702895.90259657,2321.67045922747,1695.9025965700857,1726.7633605198935
1098,1173226.01800858,2702895.41260944,2322.02998712446,1695.4126094398089,1726.0180085799657
1099,1173225.27265665,2702894.92262232,2322.38951502146,1694.9226223197766,1725.2726566500496
1100,1173224.52730472,2702894.43263519,2322.74904291845,1694.4326351899654,1724.5273047199007
1101,1173223.78195279,2702893.94264807,2323.10857081545,1693.942648069933,1723.7819527899846
1102,1173223.03660086,2702893.45266094,2323.46809871245,1693.4526609401219,1723.0366008600686
1103,1173222.29124893,2702892.96267382,2323.82762660944,1692.9626738200895,1722.2912489299197
1104,1173221.545897,2702892.47268669,2324.18715450644,1692.4726866898127,1721.5458970000036
1105,1173220.80054506,2702891.98269957,2324.54668240343,1691.9826995697804,1720.8005450600758
1106,1173220.05519313,2702891.49271245,2324.90621030043,1691.4927124502137,1720.055193129927
1107,1173219.3098412,2702891.00272532,2325.26573819742,1691.0027253199369,1719.3098412000109
1108,1173218.56448927,2702890.5127382,2325.62526609442,1690.5127381999046,1718.5644892700948
1109,1173217.81913734,2702890.02275107,2325.98479399142,1690.0227510700934,1717.8191373399459
1110,1173217.07378541,2702889.53276395,2326.34432188841,1689.532763950061,1717.0737854100298
1111,1173216.32843348,2702889.04277682,2326.70384978541,1689.0427768197842,1716.3284334801137
1112,1173215.58308155,2702888.5527897,2327.0633776824,1688.5527897002175,1715.5830815499648
1113,1173214.83772961,2702888.06280257,2327.4229055794,1688.0628025699407,1714.837729610037
1114,1173214.09237768,2702887.57281545,2327.78243347639,1687.5728154499084,1714.0923776798882
1115,1173213.34702575,2702887.08282833,2328.14196137339,1687.082828329876,1713.347025749972
1116,1173212.60167382,2702886.5928412,2328.50148927039,1686.5928412000649,1712.601673820056
1117,1173211.85632189,2702886.10285408,2328.86101716738,1686.1028540800326,1711.8563218899071
1118,1173211.11096996,2702885.61286695,2329.22054506438,1685.6128669502214,1711.110969959991
1119,1173210.36561803,2702885.12287983,2329.58007296137,1685.122879830189,1710.365618030075
1120,1173209.62026609,2702884.6328927,2329.93960085837,1684.6328926999122,1709.6202660899144
1121,1173208.87491416,2702884.14290558,2330.29912875537,1684.1429055798799,1708.8749141599983
1122,1173208.12956223,2702883.65291845,2330.65865665236,1683.6529184500687,1708.1295622300822
1123,1173207.3842103,2702883.16293133,2331.01818454936,1683.1629313300364,1707.3842102999333
1124,1173206.63885837,2702882.67294421,2331.37771244635,1682.672944210004,1706.6388583700173
1125,1173205.89350644,2702882.18295708,2331.73724034335,1682.1829570801929,1705.8935064401012
1126,1173205.14815451,2702881.69296996,2332.09676824034,1681.6929699601606,1705.1481545099523
1127,1173204.40280258,2702881.20298283,2332.45629613734,1681.2029828298837,1704.4028025800362
1128,1173203.65745064,2702880.71299571,2332.81582403433,1680.7129957098514,1703.6574506401084
1129,1173202.91209871,2702880.22300858,2333.17535193133,1680.2230085800402,1702.9120987099595
1130,1173202.16674678,2702879.73302146,2333.53487982833,1679.7330214600079,1702.1667467800435
